159.68,69.29,-76.51,785,-1815,1697,0
150.32,61.96,-80.11,438,-1805,2015,0
141.91,55.06,-82.61,337,-1862,2174,0
134.51,48.61,-84.88,390,-2107,2246,0
127.82,42.41,-87.55,408,-2673,2487,0
121.57,36.36,-90.60,286,-3372,3008,0
115.75,30.60,-93.28,82,-4026,3535,0
110.58,25.41,-94.96,-105,-4441,3968,0
106.38,21.09,-95.37,-324,-4635,4034,0
103.25,17.84,-94.71,-370,-4670,3924,0
101.07,15.53,-93.43,-286,-4476,3875,0
99.60,13.98,-92.07,-172,-4036,3849,0
98.59,13.03,-90.98,-50,-3515,3854,0
97.96,12.44,-90.32,-31,-2933,3895,0
97.58,12.26,-90.12,-91,-2478,3845,0
97.46,12.47,-90.07,-106,-2168,3675,0
97.58,12.95,-89.79,-74,-1935,3370,0
97.89,13.70,-89.19,12,-1754,3018,0
98.29,14.62,-88.32,133,-1607,2676,0
98.76,15.62,-87.16,276,-1408,2363,0
99.25,16.54,-85.87,363,-1142,2114,0
99.70,17.34,-84.72,417,-829,1955,0
100.07,18.05,-83.93,470,-581,1854,0
100.48,18.76,-83.46,530,-448,1758,0
100.91,19.42,-83.23,600,-347,1614,0
101.31,20.00,-83.15,651,-392,1498,0
101.72,20.53,-82.98,726,-469,1457,0
102.10,20.95,-82.62,759,-542,1481,0
102.52,21.35,-82.00,757,-550,1558,0
102.95,21.75,-81.09,747,-447,1613,0
103.42,22.23,-80.11,753,-227,1624,0
103.90,22.70,-79.43,745,-103,1671,0
104.32,23.18,-79.18,724,-121,1775,0
104.66,23.63,-79.09,690,-164,1874,0
104.90,24.10,-78.95,675,-202,1940,0
105.10,24.59,-78.71,695,-254,1948,0
105.30,25.13,-78.31,712,-326,1874,0
105.48,25.70,-77.72,718,-337,1755,0
105.65,26.29,-77.04,720,-283,1637,0
105.79,26.86,-76.52,738,-240,1593,0
105.86,27.37,-76.23,732,-281,1585,0
105.87,27.78,-76.06,725,-354,1599,0
105.85,28.17,-75.93,720,-407,1611,0
105.75,28.48,-75.80,713,-469,1595,0
105.64,28.75,-75.52,720,-518,1567,0
105.57,29.03,-75.06,723,-505,1541,0
105.50,29.32,-74.50,720,-477,1547,0
105.42,29.57,-73.97,726,-478,1544,0
105.37,29.80,-73.51,727,-477,1536,0
105.24,29.98,-73.19,726,-498,1518,0
105.06,30.12,-72.94,723,-524,1506,0
104.85,30.25,-72.60,735,-507,1505,0
104.64,30.37,-72.24,727,-479,1546,0
104.49,30.53,-71.85,705,-473,1592,0
104.36,30.70,-71.52,686,-507,1614,0
104.27,30.90,-71.18,671,-539,1582,0
104.19,31.09,-70.86,655,-552,1536,0
104.09,31.23,-70.59,637,-546,1531,0
103.95,31.32,-70.34,630,-545,1567,0
103.78,31.35,-70.07,622,-548,1619,0
103.68,31.37,-69.78,603,-549,1640,0
103.60,31.40,-69.50,592,-545,1616,0
103.54,31.45,-69.13,591,-536,1580,0
103.52,31.46,-68.76,588,-558,1558,0
103.49,31.45,-68.30,571,-569,1564,0
103.42,31.42,-67.81,545,-519,1623,0
103.34,31.37,-67.35,523,-476,1695,0
103.25,31.34,-66.94,516,-475,1752,0
103.21,31.37,-66.55,513,-481,1768,0
103.18,31.38,-66.18,511,-506,1755,0
103.14,31.41,-65.83,517,-543,1739,0
103.09,31.42,-65.48,528,-575,1730,0
103.03,31.43,-65.09,543,-598,1746,0
102.97,31.42,-64.68,557,-595,1771,0
102.89,31.41,-64.25,578,-582,1811,0
102.83,31.42,-63.86,599,-555,1841,0
102.81,31.43,-63.53,620,-529,1854,0
102.80,31.47,-63.29,637,-507,1834,0
102.78,31.52,-63.12,621,-509,1815,0
102.72,31.54,-63.00,608,-549,1789,0
102.63,31.59,-62.85,599,-562,1779,0
102.51,31.66,-62.58,594,-560,1758,0
102.41,31.76,-62.23,609,-541,1747,0
102.29,31.82,-61.87,610,-500,1726,0
102.15,31.89,-61.51,589,-466,1687,0
102.01,31.96,-61.25,581,-428,1655,0
101.83,32.01,-61.10,553,-420,1616,0
101.59,32.06,-60.98,529,-437,1594,0
101.34,32.11,-60.77,531,-442,1603,0
101.05,32.16,-60.54,538,-458,1634,0
100.79,32.18,-60.27,536,-464,1659,0
100.53,32.21,-60.02,522,-438,1671,0
100.29,32.28,-59.78,525,-442,1666,0
100.07,32.33,-59.58,520,-491,1651,0
99.80,32.37,-59.35,511,-503,1647,0
99.47,32.42,-59.07,523,-492,1671,0
99.16,32.48,-58.79,525,-484,1725,0
98.87,32.56,-58.58,529,-485,1768,0
98.61,32.67,-58.44,525,-544,1778,0
98.35,32.78,-58.36,516,-592,1771,0
98.10,32.89,-58.23,509,-628,1765,0
97.85,33.02,-58.07,503,-647,1752,0
97.61,33.14,-57.81,509,-631,1764,0
97.39,33.29,-57.60,509,-600,1781,0
97.19,33.41,-57.48,518,-611,1785,0
97.01,33.52,-57.42,532,-614,1778,0
96.82,33.62,-57.37,537,-634,1749,0
96.66,33.70,-57.30,545,-632,1734,0
96.48,33.74,-57.16,543,-625,1721,0
96.31,33.78,-57.02,533,-604,1722,0
96.18,33.81,-56.88,506,-567,1729,0
96.06,33.84,-56.76,492,-534,1712,0
95.91,33.87,-56.65,485,-520,1702,0
95.76,33.88,-56.54,482,-495,1702,0
95.59,33.87,-56.44,485,-490,1695,0
95.41,33.86,-56.37,477,-493,1688,0
95.24,33.84,-56.27,474,-493,1693,0
95.07,33.83,-56.19,470,-517,1697,0
94.90,33.84,-56.08,474,-522,1706,0
94.75,33.91,-55.93,474,-520,1719,0
94.61,33.97,-55.77,483,-512,1726,0
94.50,34.08,-55.59,488,-505,1726,0
94.39,34.18,-55.38,492,-500,1717,0
94.25,34.30,-55.18,500,-488,1723,0
94.10,34.41,-54.93,505,-472,1727,0
93.94,34.51,-54.68,515,-462,1733,0
93.77,34.62,-54.46,519,-454,1739,0
93.58,34.70,-54.31,531,-449,1752,0
93.38,34.76,-54.24,534,-471,1762,0
93.14,34.77,-54.21,525,-486,1764,0
92.93,34.78,-54.15,528,-486,1772,0
92.73,34.78,-54.09,525,-497,1786,1
92.53,34.75,-54.04,530,-507,1794,1
92.34,34.71,-54.02,524,-516,1789,1
92.15,34.65,-54.00,512,-515,1770,1
91.94,34.58,-53.97,489,-505,1727,1
91.75,34.53,-53.88,476,-490,1679,1
91.50,34.45,-53.76,470,-462,1644,1
91.25,34.38,-53.66,458,-436,1633,1
90.92,34.28,-53.50,461,-399,1647,1
90.57,34.18,-53.34,450,-364,1656,1
90.18,34.06,-53.22,450,-336,1654,1
89.81,33.95,-53.11,447,-320,1650,1
89.37,33.82,-53.08,444,-361,1626,1
88.90,33.68,-53.01,450,-379,1609,1
88.40,33.51,-52.88,458,-394,1617,1
87.87,33.37,-52.75,456,-416,1651,1
87.32,33.18,-52.56,441,-425,1689,1
86.75,32.95,-52.34,439,-427,1718,1
86.16,32.67,-52.17,434,-430,1756,1
85.55,32.34,-52.04,421,-414,1769,1
84.90,31.97,-51.94,413,-405,1726,1
84.22,31.60,-51.69,401,-439,1623,1
83.47,31.12,-51.10,347,-458,1503,1
82.60,30.41,-50.01,233,-461,1418,1
81.49,29.43,-48.25,141,-513,1383,1
80.22,28.28,-45.84,169,-492,1413,1
78.80,26.86,-43.24,242,-320,1532,1
77.31,25.05,-41.10,287,-182,1719,1
75.81,22.94,-39.74,301,-273,1934,1
74.25,20.46,-38.78,250,-551,2131,1
72.69,17.62,-37.87,167,-808,2352,1
71.26,14.55,-37.03,101,-1211,2692,1
70.17,11.30,-36.41,66,-1855,3162,1
69.61,8.07,-35.90,50,-2618,3638,1
69.84,4.90,-35.48,-33,-3497,4109,1
71.10,1.86,-35.49,-214,-4278,4448,1
73.50,-0.87,-36.11,-455,-4697,4778,1
77.17,-3.49,-37.86,-907,-4908,5688,1
82.22,-5.81,-41.73,-1577,-5219,6723,1
88.58,-7.14,-47.78,-2294,-5763,7419,1
96.44,-6.53,-54.84,-2501,-6707,7761,1
106.46,-3.87,-62.07,-2265,-7922,7841,1
119.24,0.08,-69.18,-2407,-8811,8043,1
134.38,5.02,-75.70,-3156,-8487,8439,1
151.33,11.26,-81.70,-4217,-7558,8743,1
169.92,19.08,-87.11,-5246,-7495,8997,1
190.51,28.75,-90.02,-6102,-7961,8816,1
213.77,40.18,-89.10,-7292,-7892,7476,1
239.79,52.92,-83.30,-9302,-6752,5847,1
267.98,65.45,-71.43,-12724,-4917,4191,1
296.04,76.66,-51.09,-15628,-2326,1824,1
321.12,87.51,-23.41,-17603,1021,-2264,1
341.69,97.84,7.08,-18567,5205,-5932,1
356.99,105.03,32.02,-14813,8096,-7550,1
368.79,108.59,47.02,-9689,9961,-7827,1
375.15,110.30,54.48,-6313,10601,-9214,1
377.03,112.58,53.74,-4221,6846,-9762,1
376.31,114.98,50.24,-2652,4443,-8784,1
377.26,116.53,49.67,-1348,3973,-7226,1
378.53,117.55,50.47,-370,2698,-5304,1
379.06,118.26,51.94,-6,1698,-3557,1
379.01,119.11,53.62,281,1226,-2649,1
378.63,119.74,54.31,568,1279,-2136,0
378.22,119.91,53.58,696,1123,-1941,0
377.53,119.69,52.00,722,546,-1772,0
376.11,119.33,50.82,706,-5,-1370,0
373.97,118.96,50.56,518,181,-841,0
371.35,118.60,50.35,256,842,-135,0
368.08,118.59,49.32,117,1452,335,0
364.06,118.96,47.11,-111,1791,415,0
359.31,119.76,44.12,-262,1915,195,0
353.87,120.84,40.92,-604,2274,-265,0
347.58,122.10,38.24,-1302,3011,-1027,0
339.82,123.46,36.16,-2171,4383,-1553,0
330.31,123.88,32.99,-3494,6770,-1458,0
319.19,122.78,26.54,-5379,9336,-928,0
306.00,120.94,15.55,-6560,9958,-943,0
290.37,118.80,1.54,-6532,8464,-1269,0
272.95,115.50,-12.70,-5614,6377,-1486,0
254.77,110.62,-26.13,-4250,4236,-1027,0
236.79,103.88,-38.94,-3262,2269,-363,0
219.17,96.59,-50.15,-2148,1071,107,0
202.34,88.91,-58.85,-1127,966,341,0
186.59,80.31,-65.96,-1053,479,599,0
171.78,71.07,-72.78,-1404,-1734,963,0
157.59,62.20,-78.43,-1561,-4299,1057,0
144.11,54.05,-81.71,-1390,-5741,1193,0
132.14,46.93,-82.39,-1138,-6103,1390,0
121.91,40.98,-82.06,-857,-6146,2164,0
113.52,36.29,-82.19,-712,-6211,3313,0
106.84,32.45,-82.95,-930,-6420,4671,0
101.60,29.46,-83.44,-1326,-6759,5571,0
97.86,27.91,-82.69,-1524,-7066,5730,0
95.38,28.00,-80.13,-1245,-6913,5293,0
94.05,29.08,-76.24,-758,-5938,4714,0
93.28,30.07,-72.61,-648,-4517,4550,0
92.76,30.99,-70.68,-662,-3254,4610,0
92.39,31.86,-70.28,-597,-2722,4785,0
92.17,32.72,-70.25,-479,-2497,4913,0
92.22,33.63,-69.95,-367,-2224,4713,0
92.42,34.46,-69.50,-265,-1939,4217,0
92.70,35.19,-68.87,-149,-1809,3627,0
92.93,35.75,-67.81,-64,-1713,3128,0
93.09,36.15,-66.28,14,-1454,2829,0
93.23,36.37,-64.55,72,-1125,2639,0
93.37,36.42,-63.17,159,-829,2486,0
93.60,36.36,-62.38,242,-623,2346,0
93.87,36.16,-62.17,320,-587,2214,0
94.11,35.83,-62.20,368,-583,2103,0
94.39,35.45,-62.11,408,-553,1971,0
94.62,35.05,-61.80,454,-558,1810,0
94.76,34.63,-61.16,527,-496,1703,0
94.88,34.21,-60.30,561,-287,1690,0
95.00,33.78,-59.73,563,-5,1746,0
95.16,33.45,-59.76,560,103,1790,0
95.31,33.19,-60.26,571,94,1842,0
95.45,33.00,-60.85,563,18,1878,0
95.54,32.92,-61.30,585,-165,1884,0
95.65,32.94,-61.36,614,-335,1860,0
95.75,33.06,-60.98,657,-415,1803,0
95.87,33.25,-60.31,682,-382,1739,0
96.02,33.52,-59.65,701,-287,1664,0
96.15,33.86,-59.27,725,-229,1621,0
96.22,34.20,-59.18,752,-210,1600,0
96.27,34.57,-59.28,785,-257,1608,0
96.24,34.90,-59.39,806,-388,1613,0
96.19,35.23,-59.27,830,-503,1614,0
96.14,35.52,-58.92,830,-611,1578,0
96.08,35.83,-58.31,837,-657,1547,0
96.06,36.16,-57.65,826,-607,1505,0
96.10,36.48,-57.18,825,-496,1464,0
96.14,36.80,-57.02,835,-420,1477,0
96.18,37.11,-57.06,823,-409,1533,0
96.20,37.35,-57.15,796,-436,1594,0
96.18,37.58,-57.11,782,-476,1627,0
96.17,37.81,-56.89,760,-472,1647,0
96.16,38.01,-56.59,727,-466,1649,0
96.09,38.19,-56.30,691,-447,1656,0
96.04,38.36,-56.00,653,-421,1666,0
95.97,38.53,-55.76,635,-443,1686,0
95.86,38.70,-55.47,623,-464,1713,0
95.75,38.82,-55.08,607,-465,1721,0
95.64,38.94,-54.69,581,-450,1741,0
95.54,39.02,-54.32,562,-444,1747,0
95.46,39.10,-54.01,542,-436,1748,0
95.32,39.16,-53.73,524,-391,1746,0
95.20,39.22,-53.45,499,-374,1745,0
95.00,39.28,-53.13,498,-348,1761,0
94.81,39.35,-52.77,510,-324,1792,0
94.57,39.38,-52.44,524,-346,1801,0
94.35,39.43,-52.10,550,-356,1779,0
94.11,39.47,-51.82,570,-357,1751,0
93.89,39.53,-51.57,579,-382,1708,0
93.65,39.56,-51.35,600,-420,1657,0
93.39,39.57,-51.12,614,-441,1627,0
93.13,39.56,-50.90,622,-462,1628,0
92.86,39.49,-50.74,622,-491,1633,0
92.56,39.39,-50.56,619,-502,1649,0
92.30,39.30,-50.35,624,-517,1663,0
92.04,39.16,-50.14,638,-527,1674,0
91.80,39.02,-49.90,634,-532,1679,0
91.57,38.83,-49.67,636,-533,1674,0
91.32,38.62,-49.43,628,-525,1665,0
91.08,38.43,-49.19,607,-507,1675,0
90.83,38.24,-48.94,580,-472,1712,0
90.56,38.05,-48.76,563,-449,1762,0
90.30,37.88,-48.62,549,-464,1822,0
90.04,37.74,-48.49,554,-473,1861,0
89.84,37.65,-48.35,568,-490,1867,0
89.63,37.59,-48.22,576,-527,1852,0
89.43,37.52,-48.08,574,-527,1859,0
89.26,37.50,-47.92,565,-511,1875,0
89.09,37.50,-47.75,563,-504,1879,0
88.93,37.53,-47.60,560,-476,1874,0
88.80,37.59,-47.48,555,-460,1863,0
88.66,37.65,-47.38,555,-448,1840,0
88.52,37.74,-47.28,563,-450,1820,0
88.39,37.82,-47.16,569,-460,1807,0
88.23,37.86,-47.07,577,-447,1789,0
88.07,37.90,-46.96,580,-436,1769,0
87.93,37.90,-46.88,573,-435,1730,0
87.76,37.91,-46.83,566,-445,1682,0
87.56,37.90,-46.73,564,-430,1662,0
87.35,37.87,-46.66,567,-399,1684,0
87.16,37.82,-46.58,574,-409,1730,0
86.95,37.74,-46.55,582,-432,1746,0
86.75,37.65,-46.52,583,-440,1746,0
86.61,37.58,-46.50,568,-449,1764,0
86.46,37.49,-46.49,545,-467,1777,0
86.35,37.42,-46.47,525,-487,1798,0
86.21,37.39,-46.40,528,-473,1820,0
86.07,37.36,-46.28,530,-457,1828,0
85.92,37.33,-46.16,529,-437,1844,0
85.74,37.33,-46.07,541,-415,1846,0
85.56,37.29,-46.02,551,-405,1838,0
85.39,37.27,-45.97,549,-400,1830,0
85.20,37.24,-45.95,535,-401,1816,0
85.02,37.20,-45.90,542,-404,1793,0
84.83,37.18,-45.86,542,-390,1774,0
84.64,37.15,-45.85,548,-382,1771,0
84.42,37.10,-45.88,548,-388,1767,0
84.20,37.09,-45.90,556,-402,1764,0
83.97,37.04,-45.91,566,-411,1748,0
83.73,37.00,-45.90,573,-415,1745,0
83.46,36.91,-45.87,573,-401,1731,0
83.21,36.80,-45.85,569,-379,1722,0
82.92,36.65,-45.88,558,-366,1719,0
82.58,36.47,-45.92,561,-357,1726,0
82.24,36.26,-46.00,556,-367,1740,0
81.85,36.02,-46.08,557,-384,1759,0
81.48,35.76,-46.15,567,-381,1752,0
81.07,35.45,-46.25,545,-393,1765,0
80.64,35.09,-46.41,521,-400,1794,0
80.19,34.68,-46.55,516,-390,1830,0
79.72,34.27,-46.72,503,-414,1847,0
79.25,33.81,-46.88,487,-433,1848,0
78.80,33.34,-46.97,493,-442,1841,0
78.33,32.86,-47.09,480,-451,1839,1
77.86,32.35,-47.20,465,-450,1852,1
77.41,31.87,-47.32,465,-437,1874,1
77.00,31.40,-47.47,458,-421,1874,1
76.58,30.96,-47.59,455,-443,1860,1
76.18,30.56,-47.63,454,-430,1851,1
75.76,30.18,-47.60,461,-380,1859,1
75.34,29.82,-47.52,473,-361,1863,1
74.90,29.47,-47.44,469,-358,1836,1
74.40,29.08,-47.38,473,-341,1804,1
73.85,28.66,-47.34,471,-317,1788,1
73.26,28.21,-47.40,480,-338,1786,1
72.64,27.73,-47.44,490,-363,1778,1
71.99,27.16,-47.48,486,-379,1758,1
71.29,26.50,-47.53,480,-387,1753,1
70.55,25.71,-47.64,475,-375,1768,1
69.75,24.76,-47.85,457,-381,1796,1
68.92,23.66,-48.21,448,-384,1804,1
68.04,22.34,-48.73,438,-438,1812,1
67.09,20.81,-49.38,434,-470,1809,1
66.15,18.97,-50.10,406,-465,1821,1
65.15,16.84,-50.76,391,-458,1883,1
64.15,14.29,-51.44,343,-596,1998,1
63.17,11.24,-52.12,232,-846,2188,1
62.21,7.73,-52.80,42,-1064,2520,1
61.27,3.83,-53.58,-135,-1250,2908,1
60.55,-0.24,-54.66,-227,-1424,3308,1
60.22,-4.46,-56.09,-358,-1932,3652,1
60.44,-8.61,-57.66,-415,-2636,3955,1
61.48,-12.67,-59.27,-543,-3478,4250,1
63.45,-16.73,-60.96,-737,-4252,4674,1
66.57,-20.82,-63.18,-1004,-5009,5267,1
70.97,-24.65,-66.66,-1336,-5912,5958,1
76.72,-27.93,-71.47,-1705,-6672,6638,1
84.17,-30.10,-77.42,-2180,-7204,6830,1
93.95,-30.22,-85.17,-2733,-8223,7444,1
106.46,-27.51,-95.14,-3643,-9396,8300,1
121.95,-21.39,-105.94,-5117,-10037,8934,1
189.65,20.55,-115.11,-9723,-9599,7040,1
217.81,38.97,-105.94,-11024,-6523,4723,1
247.19,57.21,-93.24,-12711,-2154,2638,1
278.21,71.98,-75.01,-15588,1957,959,1
305.47,85.50,-51.99,-17620,2709,-2354,1
328.16,97.67,-24.66,-18886,3607,-5726,1
346.93,104.57,4.25,-17448,6626,-6604,1
361.39,107.95,27.55,-13484,9111,-6790,1
368.28,110.73,39.62,-8939,10293,-8363,1
369.99,113.33,39.33,-5898,6642,-9396,1
368.55,115.74,34.75,-3883,4890,-8691,1
368.50,117.06,33.76,-2540,5655,-7924,1
368.96,117.83,33.88,-1467,3910,-7081,1
368.78,118.71,35.00,-234,2299,-5723,1
368.50,119.27,37.15,320,1915,-4062,1
368.05,119.41,38.57,551,1889,-2767,1
367.13,119.35,38.42,784,1942,-1717,0
365.92,119.06,36.67,916,1736,-982,0
364.40,118.62,33.86,1057,1444,-245,0
362.56,118.08,30.61,1114,1028,364,0
360.70,117.31,27.50,1036,552,997,0
358.76,116.46,24.90,943,35,1505,0
356.79,115.70,23.10,838,-306,1730,0
354.76,115.13,21.99,859,-309,1793,0
352.81,114.57,21.05,832,-110,1893,0
350.95,113.96,19.92,764,49,2046,0
348.93,113.47,18.58,708,94,2162,0
346.67,113.12,17.33,598,39,2153,0
343.99,113.05,16.40,420,23,2033,0
340.80,113.39,16.00,245,-99,1770,0
337.03,114.20,15.97,405,-183,1590,0
333.10,115.09,16.14,376,90,1419,0
329.12,115.95,16.23,93,562,1153,0
324.76,116.93,16.03,-238,934,857,0
319.89,117.99,15.43,-658,1085,527,0
314.36,119.23,14.85,-1025,1128,186,0
308.16,120.73,14.23,-877,1254,-69,0
301.50,122.13,13.14,-534,1396,-81,0
294.73,122.94,11.33,-535,1645,78,0
287.81,123.30,8.79,-778,1707,194,0
280.69,123.46,5.83,-968,1561,97,0
273.48,123.60,2.75,-799,1317,-239,0
266.23,123.70,-0.28,-467,997,-676,0
259.02,123.45,-2.82,-135,768,-933,0
251.83,122.44,-5.24,228,841,-647,0
244.77,120.45,-8.18,379,1037,0,0
237.91,117.76,-12.11,347,991,799,0
231.28,114.78,-16.76,379,645,1377,0
224.75,111.84,-21.10,409,98,1413,0
218.30,109.21,-24.12,519,-381,1294,0
212.07,106.70,-25.75,531,-539,1191,0
206.15,104.21,-26.64,646,-477,1335,0
200.35,101.70,-27.61,834,-634,1800,0
194.77,99.13,-28.57,936,-710,2315,0
189.43,96.57,-29.77,1026,-646,2754,0
184.42,94.18,-31.49,1109,-499,2942,0
179.71,92.05,-33.69,1195,-502,2899,0
175.08,89.92,-36.00,1281,-776,2760,0
170.47,87.76,-37.99,1334,-1218,2705,0
154.01,80.08,-40.03,1313,-1444,2639,0
150.44,78.39,-39.88,1321,-1398,2511,0
147.04,76.69,-39.84,1304,-1348,2434,0
143.72,74.90,-39.94,1257,-1415,2484,0
140.49,73.06,-39.99,1157,-1565,2599,0
137.36,71.30,-39.82,1074,-1728,2773,0
134.46,69.72,-39.46,1004,-1822,2963,0
131.83,68.40,-38.81,1013,-1875,3074,0
129.47,67.45,-37.67,1102,-1984,3036,0
127.33,66.82,-35.88,1180,-2150,2774,0
125.33,66.36,-33.22,1239,-2246,2421,0
123.41,65.89,-30.01,1206,-2105,2295,0
121.62,65.17,-26.96,1078,-1876,2420,0
119.98,64.28,-24.52,976,-1672,2579,0
118.62,63.29,-22.74,898,-1556,2693,0
117.48,62.22,-21.45,861,-1450,2636,0
116.49,61.14,-20.26,870,-1301,2440,0
115.56,60.01,-18.84,845,-1048,2273,0
114.73,58.86,-17.50,773,-906,2348,0
114.07,57.73,-16.47,639,-874,2591,0
113.46,56.68,-15.56,548,-840,2792,0
112.89,55.84,-14.64,519,-817,2843,0
112.31,55.14,-13.64,518,-810,2737,0
111.68,54.56,-12.58,545,-855,2574,0
110.94,54.02,-11.40,587,-826,2459,0
110.17,53.45,-10.07,599,-734,2400,0
109.47,52.84,-8.88,583,-567,2419,0
108.90,52.22,-8.01,541,-384,2414,0
108.43,51.68,-7.59,529,-281,2378,0
108.02,51.22,-7.46,514,-266,2336,0
107.62,50.86,-7.42,509,-333,2254,0
107.17,50.62,-7.23,529,-413,2167,0
106.66,50.47,-6.82,550,-465,2084,0
106.11,50.37,-6.14,568,-476,2047,0
105.58,50.30,-5.37,606,-430,2013,0
105.10,50.25,-4.72,641,-378,1977,0
104.70,50.18,-4.31,664,-327,1952,0
104.38,50.08,-4.17,680,-299,1923,0
104.10,49.98,-4.21,683,-295,1899,0
103.81,49.86,-4.26,685,-315,1865,0
103.49,49.78,-4.17,688,-309,1868,0
103.17,49.68,-4.03,689,-265,1888,0
102.87,49.61,-3.86,695,-258,1903,0
102.55,49.55,-3.76,713,-279,1885,0
102.21,49.49,-3.61,721,-299,1823,0
101.89,49.42,-3.45,734,-310,1757,0
101.59,49.34,-3.26,738,-272,1701,0
101.34,49.22,-3.12,740,-238,1683,0
101.09,49.07,-3.03,747,-244,1718,0
100.84,48.93,-2.92,750,-223,1771,0
100.61,48.78,-2.83,754,-197,1826,0
100.40,48.69,-2.79,758,-194,1853,0
100.17,48.58,-2.75,760,-174,1860,0
99.93,48.51,-2.78,751,-166,1878,0
99.64,48.46,-2.83,749,-163,1923,0
99.28,48.47,-2.83,763,-175,1969,0
98.89,48.50,-2.83,786,-200,1994,0
98.49,48.53,-2.85,817,-225,1991,0
98.11,48.57,-2.89,846,-226,1964,0
97.75,48.57,-3.03,872,-223,1945,0
97.40,48.51,-3.27,854,-202,1915,0
97.04,48.42,-3.59,824,-181,1910,0
96.65,48.32,-3.91,799,-167,1931,0
96.20,48.24,-4.19,792,-153,1947,0
95.69,48.14,-4.42,796,-155,1953,0
95.13,48.06,-4.56,804,-151,1945,0
94.54,47.97,-4.70,826,-150,1916,0
93.96,47.84,-4.92,838,-159,1875,0
93.38,47.68,-5.26,830,-163,1837,0
92.80,47.48,-5.67,831,-185,1814,0
92.20,47.25,-6.14,823,-222,1802,0
91.62,47.00,-6.61,807,-250,1820,0
91.02,46.75,-7.02,779,-246,1848,0
90.42,46.50,-7.33,768,-236,1878,0
89.79,46.26,-7.60,767,-189,1890,0
89.20,46.03,-7.90,754,-153,1887,0
88.57,45.76,-8.22,730,-122,1869,0
87.96,45.50,-8.53,708,-97,1847,0
87.32,45.26,-8.82,699,-89,1839,0
86.65,44.99,-9.07,692,-101,1842,0
86.00,44.72,-9.32,691,-100,1830,0
85.33,44.46,-9.62,695,-93,1831,0
84.68,44.14,-9.99,716,-98,1836,0
84.05,43.82,-10.42,730,-133,1850,0
83.46,43.49,-10.90,729,-183,1853,0
82.86,43.13,-11.36,726,-221,1848,0
82.34,42.78,-11.76,731,-268,1833,0
81.83,42.45,-12.13,704,-286,1832,0
81.35,42.12,-12.53,682,-276,1857,0
80.92,41.84,-12.92,674,-263,1888,0
80.56,41.59,-13.33,672,-251,1902,0
80.26,41.39,-13.74,668,-249,1896,0
79.99,41.21,-14.12,665,-252,1879,0
79.70,41.01,-14.44,660,-247,1842,0
79.38,40.77,-14.68,639,-224,1807,0
78.96,40.49,-14.85,642,-189,1790,0
78.48,40.12,-15.06,646,-172,1809,1
77.95,39.63,-15.35,665,-162,1833,1
77.38,39.01,-15.69,667,-208,1886,1
76.78,38.24,-15.97,666,-250,1944,1
76.16,37.34,-16.28,643,-313,2066,1
75.51,36.24,-16.56,605,-433,2230,1
74.76,34.92,-16.62,549,-614,2426,1
73.76,33.35,-16.22,463,-893,2626,1
72.56,31.58,-15.32,411,-1067,2876,1
71.21,29.54,-14.20,378,-1074,3175,1
69.96,27.32,-13.33,405,-957,3436,1
68.94,24.82,-13.16,440,-760,3580,1
68.24,22.02,-14.04,435,-490,3690,1
67.92,18.93,-16.20,393,-298,3683,1
67.80,15.65,-19.68,326,-307,3678,1
67.79,12.31,-23.83,246,-364,3727,1
67.82,9.00,-27.94,211,-471,3812,1
67.99,5.77,-31.50,212,-643,3956,1
68.51,2.67,-34.50,212,-696,4205,1
69.47,-0.29,-37.46,141,-559,4352,1
70.80,-3.01,-41.06,83,-326,4415,1
72.49,-5.42,-46.13,3,-381,4536,1
74.58,-7.28,-52.79,-42,-1237,4683,1
77.37,-8.48,-59.89,-45,-2686,4793,1
81.29,-9.13,-65.92,-215,-3885,5008,1
86.78,-9.32,-70.46,-650,-4662,5616,1
93.98,-8.78,-74.51,-1249,-5349,6404,1
102.79,-7.15,-79.55,-1755,-6008,7212,1
113.24,-4.11,-86.37,-2321,-6430,7831,1
125.67,0.79,-94.80,-2943,-7135,8411,1
140.81,8.21,-103.15,-3635,-8468,8314,1
160.01,18.08,-107.22,-4638,-9600,8032,1
183.37,30.92,-104.41,-6043,-10516,6390,1
210.57,45.82,-94.67,-8340,-10342,4363,1
240.59,61.35,-78.11,-11768,-8627,2267,1
272.28,75.71,-54.67,-15096,-6923,-1450,1
304.30,86.47,-22.78,-17252,-4830,-8109,1
334.72,96.98,16.76,-18750,827,-12800,1
354.43,105.87,50.11,-14721,4812,-7505,1
363.66,115.41,63.15,-7148,4405,-8758,1
355.31,119.39,46.91,-6480,-2576,-8626,1
349.86,119.41,36.62,-6052,-1015,-7863,1
344.94,123.95,34.76,-4350,4895,-9108,1
343.61,126.54,29.55,-3618,3788,-8592,1
343.60,128.74,25.30,-1332,-3337,-6340,1
342.25,131.10,27.36,119,-2985,-3575,1
342.96,132.28,32.42,335,-156,-2270,1
343.61,132.34,34.34,585,1300,-1343,1
343.57,131.98,35.02,482,2685,-743,1
342.36,131.90,35.45,136,3711,-845,0
339.47,132.52,34.43,-194,3850,-1273,0
335.19,133.50,32.10,-447,4045,-1593,0
329.79,134.63,28.59,-585,4297,-1385,0
323.44,135.59,23.82,-699,4206,-1042,0
